path	client_id	generated_path	sentence	generated_sentence
common_voice_en_37647933.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37647933.mp3	This surname or last name is not tied to any nationality.	Hormones regulate how permeable the papillary duct is to water and electrolytes.
common_voice_en_37647941.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37647941.mp3	Entries listed in bold are Earth-wide extremes.	His parents moved to Stevens Point, Wisconsin when he was a child.
common_voice_en_37647948.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37647948.mp3	It is administered by Historic Environment Scotland.	It is now a dedicated abseiling location, and is often designated as 'Boya Quarry'.
common_voice_en_37647971.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37647971.mp3	Soils containing high phosphorus are particularly susceptible to creating insoluble forms of calcium.	The conservation of the wooden artifacts is an ongoing problem.
common_voice_en_37647992.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37647992.mp3	He completed high school while boarding at Xavier College in Melbourne.	This is the final time that Kal's name appears in the histories.
common_voice_en_37647994.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37647994.mp3	The town also has many small businesses owned by locals.	The couple had a child.
common_voice_en_37648014.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37648014.mp3	Remote monitoring is the next step in video surveillance of swimming pools.	The main source of production is agricultural, spring water bottling and mining.
common_voice_en_37648017.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37648017.mp3	The parks offer athletic fields, a driving range, greenways, playgrounds and picnic grounds.	Hypholoma sublateritium is a synonym.
common_voice_en_37648032.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37648032.mp3	Her parents divorced when she was young and she was raised equally between them.	Beside legal practise he involved with lot of social welfare works.
common_voice_en_37648046.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37648046.mp3	In the second round he opened well.	Operation of the cut falls upon three government agencies.
common_voice_en_37802400.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37802400.mp3	The retinacular fibres of the patella also stabilize it during exercise.	"Their winning adventure was entitled ""Death Is the Only Answer""."
common_voice_en_37802403.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37802403.mp3	If you need anything, give me a call.	His younger sister Falin played Volleyball for the Canadian National team.
common_voice_en_37802404.mp3	1948eec9326b052d52b9f61db93c480e12dd469cf1ef450b2dac891d91f082f0c0b191072698ea7ed4e118693b4b0d192e1799aac714cf48fb216b10c32ec92d	generated_voice_en_37802404.mp3	Only the mail-order version of this album contains the second disc.	They play a mix of rap and rock.
common_voice_en_37569848.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569848.mp3	The loud voice of an orator was heard from the village.	Tours of the House and Gardens are available.
common_voice_en_37569851.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569851.mp3	With that, he began a legitimate life as a security consultant.	His wife Willa spent the rest of her life in a German nunnery.
common_voice_en_37569853.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569853.mp3	His son Link Byfield was once a candidate to be a Senator for Alberta.	Brown succumbs to her injuries.
common_voice_en_37569868.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569868.mp3	Most supervolcano calderas of explosive origin are slightly ovoid or oblong in shape.	Preferably the socks are unseen when worn with mules or slingback shoes.
common_voice_en_37569870.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569870.mp3	Animals were sacrificed to him at the yearly festivals.	He is a member of the Conservative Party of Canada.
common_voice_en_37569898.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569898.mp3	It does not apply to Gurkhas in the Nepalese Army.	Both the front and rear brakes were drums.
common_voice_en_37569901.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569901.mp3	It is an important concentration in the field of biosciences, even by European standards.	Fishes that swim in the lakes are migratory salmon and trout.
common_voice_en_37569909.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569909.mp3	There is no service on this route on Sundays.	The Budget Repair bill later passed.
common_voice_en_37569910.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569910.mp3	The accumulation of property has become a powerful instrument of social and political.	Members in other towns include teachers, miners, broadcasting staff and chemical workers.
common_voice_en_37569917.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569917.mp3	The masks are also frequently shown in solo and group exhibitions.	Those who did have jobs were paid less and worked in unsafe conditions.
common_voice_en_37569921.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569921.mp3	Under team manager Bill Dunne they set up shop in Rye, East Sussex.	"Harbinger was reanimated as a Black Lantern during the ""Blackest Night"" crossover."
common_voice_en_37569923.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569923.mp3	Special regard is paid to trees that grow near the graves of the kings.	His rule led to relative political stability and an increase in living standards.
common_voice_en_37569928.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569928.mp3	In later sources the word appears only as a personal name.	Her classmates included financier Michael Milken, actress Sally Field, and talent agent Michael Ovitz.
common_voice_en_37569931.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569931.mp3	Agriculture and grazing have been the dominant industries of the area.	It's unfair, but that's reality.
common_voice_en_37569932.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569932.mp3	Her mother was a Czech circus acrobat.	These were generally made of wood, as it was readily available.
common_voice_en_37569934.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569934.mp3	The monarch received thereby a fresh accession of vital energy.	Sebastian Klonowic wrote a long poem, Flis, using the form.
common_voice_en_37569942.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569942.mp3	It can be done on either inside or outside edges.	The site was created in six hours.
common_voice_en_37569943.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569943.mp3	Such reactions will often proceed via ketene.	His son, Anthony, was a professional footballer and played at Stoke.
common_voice_en_37569946.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569946.mp3	The Blackwater River was named from the character of its banks and water.	He also damaged his cervical spine.
common_voice_en_37569948.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569948.mp3	Both units saw extensive service during the war.	They dominated Galway's municipal government during the medieval and early modern eras.
common_voice_en_37569951.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569951.mp3	Its purity is especially important to glassmakers.	"For example, humans are listed as ""Homo sapiens""."
common_voice_en_37569952.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569952.mp3	His partnership with German striker Oliver Bierhoff was also praised at that time.	It is located in Old Montreal.
common_voice_en_37569953.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569953.mp3	Briseis was said to have regarded Achilles as her husband as well.	His stage name derived from his black hair and his idol, Roy Orbison.
common_voice_en_37569961.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569961.mp3	Zimmermann has been released.	It also serves since then as the hospital of Central.
common_voice_en_37569964.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569964.mp3	It also acts as a vasodilator.	The idea for the restaurant came about in a logging camp outside Nipigon, Ontario.
common_voice_en_37569965.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569965.mp3	Flowering occurs from late winter to summer.	Further results can be found in the article on the ideal Bose gas.
common_voice_en_37569972.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569972.mp3	One of the epithets applied to him expressed his generative powers.	The Sulpicians resided there during the annual harvests.
common_voice_en_37569974.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569974.mp3	This was at the expense of much difficulty of engineering, and of operation later.	The southeastern end of the strait is marked by Austin Bay.
common_voice_en_37569982.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569982.mp3	Players in Bold were overseas players for the Oval Invincibles.	He is the current director of the Harvard-Smithsonian Center for Astrophysics in Cambridge, Massachusetts.
common_voice_en_37569983.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569983.mp3	All things simultaneously wax or wane in sympathy with it.	They had one son, Edgar Nelson, and one daughter, Helen Sybil.
common_voice_en_37569985.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569985.mp3	Some days later, she competed in the Pan American Games.	They first of all changed the look of the characters and the associated materials.
common_voice_en_37569990.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37569990.mp3	The couple have four children and seven grandchildren.	There are no airports in Whitemarsh Township.
common_voice_en_37570001.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37570001.mp3	"Fifty percent of the molecules were later shown to be active inhibitors ""in vitro""."	She left school without sitting her A levels.
common_voice_en_37570002.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37570002.mp3	Popular local activities include rafting, hiking, skiing and exploring the mountains.	Lake Rasoabe and Ranomainty were located in the province.
common_voice_en_37570003.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37570003.mp3	The River Nene runs past the village in a series of locks.	Mild physical dependence can result from excessive caffeine intake.
common_voice_en_37570014.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37570014.mp3	During this stay, putative pupils were his son Francesco, Gennaro di Cola, and Stefanone.	Its task is to coordinate events and promote communication and exchange between young naturists.
common_voice_en_37570024.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37570024.mp3	The Ballards said they began talking to the Ascended Masters regularly.	Desmarres gave this account, by letter, to the Convention.
common_voice_en_37570025.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37570025.mp3	His family were landowners.	Lewis was able to stay in the game afterwards.
common_voice_en_37570027.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37570027.mp3	Coffin served as the first president of General Electric.	Russia received over from China.
common_voice_en_37570028.mp3	31bee08bea18ab5748d1ceef15c1690991f28ddffa87c9bc0e40c63461f955d81a81bc170aa631a7434f53b0ce1a81e541b31f207e78ab15a43c1ebf8be95825	generated_voice_en_37570028.mp3	This is enough to sway the council to grudgingly grant Eros the title.	The team's first head coach was Terry Crisp, who coached for five seasons.
